FECHA_ADMINISTRACION,GRUPO_ETARIO,GENERO,VACUNA,TIPO_EFECTOR,DOSIS_1,DOSIS_2,ID_CARGA,DOSIS_3
29SEP2021:00:00:00,61 a 70,F,AstraZeneca,Privado,0,1,,0
29SEP2021:00:00:00,61 a 70,F,AstraZeneca,Público,3,47,,0
29SEP2021:00:00:00,61 a 70,F,Sinopharm,Público,7,28,,0
29SEP2021:00:00:00,61 a 70,F,Sputnik,Público,5,156,,0
29SEP2021:00:00:00,61 a 70,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,3,0,,0
29SEP2021:00:00:00,61 a 70,M,AstraZeneca,Público,2,40,,0
29SEP2021:00:00:00,61 a 70,M,Sinopharm,Público,11,27,,0
29SEP2021:00:00:00,61 a 70,M,Sputnik,Público,5,119,,0
29SEP2021:00:00:00,71 a 80,F,AstraZeneca,Público,3,26,,0
29SEP2021:00:00:00,71 a 80,F,Sinopharm,Público,4,17,,0
29SEP2021:00:00:00,71 a 80,F,Sputnik,Público,4,174,,0
29SEP2021:00:00:00,71 a 80,M,AstraZeneca,Público,2,11,,0
29SEP2021:00:00:00,71 a 80,M,Sinopharm,Público,1,6,,0
29SEP2021:00:00:00,71 a 80,M,Sputnik,Público,1,93,,0
29SEP2021:00:00:00,71 a 80,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,,0
29SEP2021:00:00:00,81 a 90,F,AstraZeneca,Público,0,12,,0
29SEP2021:00:00:00,81 a 90,F,Sinopharm,Público,4,8,,0
29SEP2021:00:00:00,81 a 90,F,Sputnik,Público,6,73,,0
29SEP2021:00:00:00,81 a 90,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,2,0,,0
29SEP2021:00:00:00,81 a 90,M,AstraZeneca,Público,0,10,,0
29SEP2021:00:00:00,81 a 90,M,Sinopharm,Público,3,0,,0
29SEP2021:00:00:00,81 a 90,M,Sputnik,Público,2,21,,0
29SEP2021:00:00:00,91 o mas,F,Sputnik,Público,1,16,,0
29SEP2021:00:00:00,91 o mas,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,,1
21JUL2021:00:00:00,30 o menos,M,Sinopharm,Privado,1,0,,0
12AUG2021:00:00:00,61 a 70,F,Moderna,Privado,0,3,,0
27AUG2021:00:00:00,30 o menos,M,Sinopharm,Privado,0,1,,0
18SEP2021:00:00:00,31 a 40,M,Moderna,Público,0,2,,0
26SEP2021:00:00:00,51 a 60,M,AstraZeneca,Público nacional,0,1,,0
21OCT2021:00:00:00,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,0
23OCT2021:00:00:00,91 o mas,M,Sinopharm,Público,2,0,,0
24OCT2021:00:00:00,91 o mas,F,Sinopharm,Público,1,0,,0
24OCT2021:00:00:00,91 o mas,M,Sinopharm,Público,1,0,,0
25OCT2021:00:00:00,30 o menos,F,AstraZeneca,Público,57,64,,0
25OCT2021:00:00:00,30 o menos,F,Moderna,Público,0,140,,0
25OCT2021:00:00:00,30 o menos,F,Sinopharm,Público,6133,232,,1
19OCT2021:00:00:00,61 a 70,M,AstraZeneca,Público,3,180,,2
19OCT2021:00:00:00,61 a 70,M,Sinopharm,Público,13,24,,0
19OCT2021:00:00:00,61 a 70,M,Sputnik,Público,1,72,,0
19OCT2021:00:00:00,71 a 80,F,AstraZeneca,Público,2,28,,1
19AUG2021:00:00:00,30 o menos,F,AstraZeneca,Público,1,125,,0
19AUG2021:00:00:00,30 o menos,F,Moderna,Público,446,5,,0
19AUG2021:00:00:00,30 o menos,F,Sinopharm,Público,20,244,,0
19AUG2021:00:00:00,30 o menos,F,Sputnik,Público,1461,5,,0
19AUG2021:00:00:00,30 o menos,F,Sputnik,Público nacional,0,1,,0
19AUG2021:00:00:00,30 o menos,M,AstraZeneca,Público,6,100,,0
19AUG2021:00:00:00,30 o menos,M,Moderna,Público,569,5,,0
19AUG2021:00:00:00,30 o menos,M,Sinopharm,Público,45,247,,0
19AUG2021:00:00:00,30 o menos,M,Sputnik,Público,1450,8,,0
19AUG2021:00:00:00,31 a 40,F,AstraZeneca,Público,4,168,,0
19AUG2021:00:00:00,31 a 40,F,Moderna,Público,2,23,,0
19AUG2021:00:00:00,31 a 40,F,Sinopharm,Público,23,370,,0
19AUG2021:00:00:00,31 a 40,F,Sputnik,Público,202,14,,0
19AUG2021:00:00:00,31 a 40,M,AstraZeneca,Público,3,172,,0
19AUG2021:00:00:00,31 a 40,M,Moderna,Público,0,9,,0
19AUG2021:00:00:00,31 a 40,M,Sinopharm,Público,20,402,,0
19AUG2021:00:00:00,31 a 40,M,Sputnik,Público,212,4,,0
19AUG2021:00:00:00,41 a 50,F,AstraZeneca,Público,1,230,,0
19AUG2021:00:00:00,41 a 50,F,Moderna,Público,0,14,,0
19AUG2021:00:00:00,41 a 50,F,Sinopharm,Público,13,149,,0
19AUG2021:00:00:00,41 a 50,F,Sputnik,Público,162,18,,0
19AUG2021:00:00:00,41 a 50,M,AstraZeneca,Público,0,179,,0
19AUG2021:00:00:00,41 a 50,M,Moderna,Público,0,9,,0
19AUG2021:00:00:00,41 a 50,M,Sinopharm,Público,11,109,,0
19AUG2021:00:00:00,41 a 50,M,Sputnik,Público,156,13,,0
19AUG2021:00:00:00,51 a 60,F,AstraZeneca,Público,1,1115,,0
19AUG2021:00:00:00,51 a 60,F,Moderna,Público,0,88,,0
19AUG2021:00:00:00,51 a 60,F,Sinopharm,Público,6,46,,0
19AUG2021:00:00:00,51 a 60,F,Sputnik,Público,97,50,,0
19AUG2021:00:00:00,51 a 60,M,AstraZeneca,Público,0,1203,,0
19AUG2021:00:00:00,51 a 60,M,Moderna,Público,1,84,,0
19AUG2021:00:00:00,51 a 60,M,Sinopharm,Público,12,31,,0
19AUG2021:00:00:00,51 a 60,M,Sputnik,Público,89,34,,0
19AUG2021:00:00:00,61 a 70,F,AstraZeneca,Público,0,51,,0
19AUG2021:00:00:00,61 a 70,F,Moderna,Público,1,360,,0
19AUG2021:00:00:00,61 a 70,F,Sinopharm,Público,2,18,,0
19AUG2021:00:00:00,61 a 70,F,Sputnik,Público,27,200,,0
19AUG2021:00:00:00,61 a 70,M,AstraZeneca,Público,0,36,,0
19AUG2021:00:00:00,61 a 70,M,Moderna,Público,0,373,,0
19AUG2021:00:00:00,61 a 70,M,Sinopharm,Público,3,10,,0
19AUG2021:00:00:00,61 a 70,M,Sputnik,Público,18,150,,0
19AUG2021:00:00:00,71 a 80,F,AstraZeneca,Público,0,21,,0
19AUG2021:00:00:00,71 a 80,F,Moderna,Público,0,95,,0
19AUG2021:00:00:00,71 a 80,F,Sinopharm,Público,0,8,,0
19AUG2021:00:00:00,71 a 80,F,Sputnik,Público,11,276,,0
19AUG2021:00:00:00,71 a 80,M,AstraZeneca,Público,0,11,,0
19AUG2021:00:00:00,71 a 80,M,Moderna,Público,0,45,,0
19AUG2021:00:00:00,71 a 80,M,Sinopharm,Público,0,7,,0
19AUG2021:00:00:00,71 a 80,M,Sputnik,Público,6,164,,0
19AUG2021:00:00:00,81 a 90,F,AstraZeneca,Público,0,3,,0
19AUG2021:00:00:00,81 a 90,F,Moderna,Público,0,24,,0
19AUG2021:00:00:00,81 a 90,F,Sinopharm,Público,2,7,,0
19AUG2021:00:00:00,81 a 90,F,Sputnik,Público,3,38,,0
19AUG2021:00:00:00,81 a 90,M,AstraZeneca,Público,0,3,,0
19AUG2021:00:00:00,81 a 90,M,Moderna,Público,0,9,,0
19AUG2021:00:00:00,81 a 90,M,Sinopharm,Público,0,2,,0
19AUG2021:00:00:00,81 a 90,M,Sputnik,Público,2,19,,0
19AUG2021:00:00:00,91 o mas,F,AstraZeneca,Público,0,1,,0
19AUG2021:00:00:00,91 o mas,F,Moderna,Público,0,9,,0
19AUG2021:00:00:00,91 o mas,F,Sinopharm,Público,0,1,,0
19AUG2021:00:00:00,91 o mas,F,Sputnik,Público,0,10,,0
19AUG2021:00:00:00,91 o mas,M,Sputnik,Público,1,2,,0
18SEP2021:00:00:00,41 a 50,M,Sinopharm,Privado,0,1,,0
20SEP2021:00:00:00,30 o menos,M,Moderna,Público,1,0,,0
20SEP2021:00:00:00,71 a 80,F,Moderna,Público,0,4,,0
20SEP2021:00:00:00,71 a 80,M,Moderna,Público,0,3,,0
20SEP2021:00:00:00,81 a 90,F,Moderna,Público,0,4,,0
23SEP2021:00:00:00,31 a 40,M,Moderna,Público,0,1,,0
23SEP2021:00:00:00,41 a 50,F,Sinopharm,Privado,0,1,,0
23SEP2021:00:00:00,51 a 60,F,Moderna,Público,0,3,,0
23SEP2021:00:00:00,51 a 60,M,Moderna,Público,0,1,,0
23SEP2021:00:00:00,61 a 70,F,Moderna,Público,0,6,,0
23SEP2021:00:00:00,61 a 70,M,Moderna,Público,0,1,,0
23SEP2021:00:00:00,71 a 80,F,Moderna,Público,0,5,,0
23SEP2021:00:00:00,71 a 80,M,Moderna,Público,0,9,,0
23SEP2021:00:00:00,81 a 90,F,Moderna,Público,0,12,,0
23SEP2021:00:00:00,81 a 90,M,Moderna,Público,0,1,,0
23SEP2021:00:00:00,91 o mas,F,Moderna,Público,0,3,,0
24SEP2021:00:00:00,71 a 80,F,Moderna,Público,0,2,,0
24SEP2021:00:00:00,81 a 90,F,Moderna,Público,0,1,,0
24SEP2021:00:00:00,91 o mas,F,Moderna,Público,0,2,,0
24SEP2021:00:00:00,91 o mas,M,Sinopharm,Público,2,0,,0
27SEP2021:00:00:00,51 a 60,F,Moderna,Público,0,1,,0
27SEP2021:00:00:00,51 a 60,M,Moderna,Público,0,1,,0
27SEP2021:00:00:00,71 a 80,F,Moderna,Público,0,3,,0
27SEP2021:00:00:00,71 a 80,M,Moderna,Público,0,2,,0
27SEP2021:00:00:00,81 a 90,F,Moderna,Público,0,3,,0
27SEP2021:00:00:00,81 a 90,M,Moderna,Público,0,3,,0
27SEP2021:00:00:00,91 o mas,F,Moderna,Público,0,1,,0
28SEP2021:00:00:00,30 o menos,F,AstraZeneca,Privado,0,2,,0
28SEP2021:00:00:00,31 a 40,F,AstraZeneca,Privado,0,5,,0
24JUN2021:00:00:00,61 a 70,F,Sputnik,Público nacional,0,1,,0
20JUL2021:00:00:00,31 a 40,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,,0
24JUL2021:00:00:00,51 a 60,F,AstraZeneca,Público nacional,0,1,,0
26JUL2021:00:00:00,61 a 70,F,AstraZeneca,Público nacional,0,1,,0
15AUG2021:00:00:00,51 a 60,F,AstraZeneca,Privado,0,2,,0
21AUG2021:00:00:00,30 o menos,F,AstraZeneca,Privado,0,1,,0
25AUG2021:00:00:00,31 a 40,M,AstraZeneca,Público nacional,0,1,,0
25AUG2021:00:00:00,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,0
07SEP2021:00:00:00,41 a 50,M,AstraZeneca,Privado,0,1,,0
07SEP2021:00:00:00,51 a 60,F,AstraZeneca,Público nacional,0,1,,0
09SEP2021:00:00:00,31 a 40,M,AstraZeneca,Público nacional,0,1,,0
11SEP2021:00:00:00,31 a 40,F,AstraZeneca,Público nacional,0,1,,0
11SEP2021:00:00:00,31 a 40,M,AstraZeneca,Público nacional,0,1,,0
11SEP2021:00:00:00,41 a 50,F,AstraZeneca,Público nacional,0,1,,0
13SEP2021:00:00:00,30 o menos,M,AstraZeneca,Público nacional,0,1,,0
16SEP2021:00:00:00,31 a 40,M,AstraZeneca,Público nacional,0,2,,0
17SEP2021:00:00:00,31 a 40,F,AstraZeneca,Público nacional,0,1,,0
26SEP2021:00:00:00,30 o menos,F,AstraZeneca,Público nacional,0,2,,0
26SEP2021:00:00:00,31 a 40,M,AstraZeneca,Público nacional,0,1,,0
27SEP2021:00:00:00,31 a 40,M,AstraZeneca,Público nacional,0,1,,0
01OCT2021:00:00:00,30 o menos,F,Moderna,Público nacional,0,1,,0
10OCT2021:00:00:00,41 a 50,F,AstraZeneca,Público,0,3,,0
10OCT2021:00:00:00,41 a 50,M,AstraZeneca,Público,0,2,,0
10OCT2021:00:00:00,61 a 70,M,Moderna,Público,0,1,,0
10OCT2021:00:00:00,71 a 80,F,AstraZeneca,Público,0,1,,0
16OCT2021:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,1,,0
18OCT2021:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,1,5,,0
18OCT2021:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,2,2,,0
17DEC2021:00:00:00,30 o menos,M,Sputnik,Público,0,143,,0
17DEC2021:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,249,254,,615
17DEC2021:00:00:00,31 a 40,F,AstraZeneca,Público,22,32,,252
17DEC2021:00:00:00,31 a 40,F,Sinopharm,Público,39,28,,0
17DEC2021:00:00:00,31 a 40,F,Sputnik,Público,0,104,,0
17DEC2021:00:00:00,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,2,,1545
17DEC2021:00:00:00,31 a 40,M,AstraZeneca,Público,44,39,,118
17DEC2021:00:00:00,31 a 40,M,Sinopharm,Público,38,29,,0
17DEC2021:00:00:00,31 a 40,M,Sputnik,Público,1,101,,0
17DEC2021:00:00:00,31 a 40,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,1192
17DEC2021:00:00:00,41 a 50,F,AstraZeneca,Público,16,17,,935
17DEC2021:00:00:00,41 a 50,F,Sinopharm,Público,20,14,,0
17DEC2021:00:00:00,41 a 50,F,Sputnik,Público,0,74,,0
03SEP2021:00:00:00,30 o menos,F,Moderna,Público,3,159,,0
03SEP2021:00:00:00,30 o menos,F,Sinopharm,Público,109,5396,,0
03SEP2021:00:00:00,30 o menos,F,Sputnik,Público,142,257,,0
03SEP2021:00:00:00,30 o menos,F,Sputnik,Público nacional,0,1,,0
03SEP2021:00:00:00,30 o menos,M,AstraZeneca,Privado,0,2,,0
03SEP2021:00:00:00,30 o menos,M,AstraZeneca,Público,55,27,,0
03SEP2021:00:00:00,30 o menos,M,Moderna,Público,6,169,,0
03SEP2021:00:00:00,30 o menos,M,Sinopharm,Público,93,5389,,0
03SEP2021:00:00:00,30 o menos,M,Sputnik,Público,150,246,,0
03SEP2021:00:00:00,31 a 40,F,AstraZeneca,Privado,0,1,,0
03SEP2021:00:00:00,31 a 40,F,AstraZeneca,Público,27,81,,0
03SEP2021:00:00:00,31 a 40,F,Moderna,Público,0,144,,0
03SEP2021:00:00:00,31 a 40,F,Sinopharm,Público,52,956,,0
03SEP2021:00:00:00,31 a 40,F,Sputnik,Público,54,450,,0
03SEP2021:00:00:00,31 a 40,M,AstraZeneca,Privado,0,7,,0
03SEP2021:00:00:00,31 a 40,M,AstraZeneca,Público,40,74,,0
03SEP2021:00:00:00,31 a 40,M,Moderna,Público,0,64,,0
03SEP2021:00:00:00,31 a 40,M,Sinopharm,Público,54,996,,0
03SEP2021:00:00:00,31 a 40,M,Sputnik,Público,46,374,,0
03SEP2021:00:00:00,41 a 50,F,AstraZeneca,Privado,0,4,,0
03SEP2021:00:00:00,41 a 50,F,AstraZeneca,Público,20,1604,,0
03SEP2021:00:00:00,41 a 50,F,Moderna,Público,0,875,,0
03SEP2021:00:00:00,41 a 50,F,Sinopharm,Público,42,520,,1
03SEP2021:00:00:00,41 a 50,F,Sputnik,Público,40,2670,,0
03SEP2021:00:00:00,41 a 50,F,Sputnik,Público nacional,0,2,,0
03SEP2021:00:00:00,41 a 50,M,AstraZeneca,Privado,0,13,,0
03SEP2021:00:00:00,41 a 50,M,AstraZeneca,Público,11,1889,,0
03SEP2021:00:00:00,41 a 50,M,Moderna,Público,0,684,,0
03SEP2021:00:00:00,41 a 50,M,Sinopharm,Público,17,487,,0
03SEP2021:00:00:00,41 a 50,M,Sputnik,Público,33,1209,,0
03SEP2021:00:00:00,51 a 60,F,AstraZeneca,Privado,1,1,,0
03SEP2021:00:00:00,51 a 60,F,AstraZeneca,Público,10,128,,0
03SEP2021:00:00:00,51 a 60,F,Moderna,Público,0,954,,0
03SEP2021:00:00:00,51 a 60,F,Sinopharm,Público,20,264,,1
03SEP2021:00:00:00,51 a 60,F,Sputnik,Público,23,761,,0
03SEP2021:00:00:00,51 a 60,M,AstraZeneca,Privado,0,6,,0
03SEP2021:00:00:00,51 a 60,M,AstraZeneca,Público,15,104,,0
03SEP2021:00:00:00,51 a 60,M,Moderna,Público,0,694,,0
03SEP2021:00:00:00,51 a 60,M,Sinopharm,Público,19,249,,0
03SEP2021:00:00:00,51 a 60,M,Sputnik,Público,19,523,,0
03SEP2021:00:00:00,51 a 60,M,Sputnik,Público nacional,0,1,,0
03SEP2021:00:00:00,61 a 70,F,AstraZeneca,Privado,0,1,,0
03SEP2021:00:00:00,61 a 70,F,AstraZeneca,Público,4,25,,0
03SEP2021:00:00:00,61 a 70,F,Moderna,Público,0,699,,0
03SEP2021:00:00:00,61 a 70,F,Sinopharm,Público,8,106,,0
03SEP2021:00:00:00,61 a 70,F,Sputnik,Público,8,208,,0
03SEP2021:00:00:00,61 a 70,M,AstraZeneca,Privado,0,3,,0
03SEP2021:00:00:00,61 a 70,M,AstraZeneca,Público,4,29,,0
03SEP2021:00:00:00,61 a 70,M,Moderna,Público,0,560,,0
03SEP2021:00:00:00,61 a 70,M,Sinopharm,Público,10,67,,0
03SEP2021:00:00:00,61 a 70,M,Sputnik,Público,2,154,,0
03SEP2021:00:00:00,71 a 80,F,AstraZeneca,Privado,0,2,,0
03SEP2021:00:00:00,71 a 80,F,AstraZeneca,Público,0,13,,0
03SEP2021:00:00:00,71 a 80,F,Moderna,Público,0,122,,0
03SEP2021:00:00:00,71 a 80,F,Sinopharm,Público,6,43,,0
03SEP2021:00:00:00,71 a 80,F,Sputnik,Público,3,100,,0
03SEP2021:00:00:00,71 a 80,M,AstraZeneca,Público,1,6,,0
03SEP2021:00:00:00,71 a 80,M,Moderna,Público,0,67,,0
03SEP2021:00:00:00,71 a 80,M,Sinopharm,Público,4,24,,0
03SEP2021:00:00:00,71 a 80,M,Sputnik,Público,2,60,,0
03SEP2021:00:00:00,81 a 90,F,AstraZeneca,Privado,0,1,,0
03SEP2021:00:00:00,81 a 90,F,AstraZeneca,Público,0,4,,0
03SEP2021:00:00:00,81 a 90,F,Moderna,Público,0,27,,0
03SEP2021:00:00:00,81 a 90,F,Sinopharm,Público,3,12,,0
03SEP2021:00:00:00,81 a 90,F,Sputnik,Público,2,26,,0
03SEP2021:00:00:00,81 a 90,M,AstraZeneca,Público,0,3,,0
03SEP2021:00:00:00,81 a 90,M,Moderna,Público,0,12,,0
03SEP2021:00:00:00,81 a 90,M,Sinopharm,Público,2,4,,0
03SEP2021:00:00:00,81 a 90,M,Sputnik,Público,0,9,,0
03SEP2021:00:00:00,91 o mas,F,Moderna,Público,0,8,,0
03SEP2021:00:00:00,91 o mas,F,Sinopharm,Público,3,7,,0
03SEP2021:00:00:00,91 o mas,F,Sputnik,Público,0,6,,0
03SEP2021:00:00:00,91 o mas,M,Moderna,Público,0,1,,0
03SEP2021:00:00:00,91 o mas,M,Sputnik,Público,0,2,,0
06NOV2021:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,1,0,,0
06NOV2021:00:00:00,31 a 40,M,Sinopharm,Privado,1,0,,0
07NOV2021:00:00:00,30 o menos,F,Sinopharm,Privado,2,0,,0
07NOV2021:00:00:00,30 o menos,M,Sinopharm,Privado,1,0,,0
08NOV2021:00:00:00,30 o menos,F,AstraZeneca,Público,197,50,,26
08NOV2021:00:00:00,30 o menos,F,AstraZeneca,Público nacional,0,0,,1
08NOV2021:00:00:00,30 o menos,F,Moderna,Público,0,6,,0
08NOV2021:00:00:00,30 o menos,F,Sinopharm,Privado,1,0,,0
08NOV2021:00:00:00,30 o menos,F,Sinopharm,Público,752,493,,0
08NOV2021:00:00:00,30 o menos,F,Sputnik,Público,13,117,,0
08NOV2021:00:00:00,30 o menos,F,Sputnik,Público nacional,0,0,,5
14DEC2021:00:00:00,41 a 50,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,5,,1693
14DEC2021:00:00:00,51 a 60,F,AstraZeneca,Privado,0,0,,6
14DEC2021:00:00:00,51 a 60,F,AstraZeneca,Público,23,25,,438
14DEC2021:00:00:00,51 a 60,F,Sinopharm,Público,18,11,,0
14DEC2021:00:00:00,51 a 60,F,Sputnik,Público,1,25,,0
14DEC2021:00:00:00,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,1
14DEC2021:00:00:00,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,1043
14DEC2021:00:00:00,51 a 60,M,AstraZeneca,Público,32,20,,259
14DEC2021:00:00:00,51 a 60,M,Sinopharm,Público,22,11,,0
14DEC2021:00:00:00,51 a 60,M,Sputnik,Público,1,27,,0
14DEC2021:00:00:00,51 a 60,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,2
14DEC2021:00:00:00,51 a 60,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,3,4,,886
14DEC2021:00:00:00,61 a 70,F,AstraZeneca,Privado,0,0,,2
14DEC2021:00:00:00,61 a 70,F,AstraZeneca,Público,16,14,,209
14DEC2021:00:00:00,61 a 70,F,Sinopharm,Público,19,5,,0
14DEC2021:00:00:00,61 a 70,F,Sputnik,Público,0,15,,0
14DEC2021:00:00:00,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,1,,443
14DEC2021:00:00:00,61 a 70,M,AstraZeneca,Privado,0,1,,4
14DEC2021:00:00:00,61 a 70,M,AstraZeneca,Público,16,10,,150
14DEC2021:00:00:00,61 a 70,M,Sinopharm,Público,7,3,,0
14DEC2021:00:00:00,61 a 70,M,Sputnik,Público,0,15,,0
14DEC2021:00:00:00,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,266
14DEC2021:00:00:00,71 a 80,F,AstraZeneca,Privado,0,0,,9
14DEC2021:00:00:00,71 a 80,F,AstraZeneca,Público,13,6,,807
14DEC2021:00:00:00,71 a 80,F,Sinopharm,Público,6,4,,0
14DEC2021:00:00:00,71 a 80,F,Sputnik,Público,0,6,,0
14DEC2021:00:00:00,71 a 80,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,258
14DEC2021:00:00:00,71 a 80,M,AstraZeneca,Privado,0,0,,6
14DEC2021:00:00:00,71 a 80,M,AstraZeneca,Público,5,1,,520
14DEC2021:00:00:00,71 a 80,M,Sinopharm,Público,1,5,,0
14DEC2021:00:00:00,71 a 80,M,Sputnik,Público,0,2,,0
14DEC2021:00:00:00,71 a 80,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,134
14DEC2021:00:00:00,81 a 90,F,AstraZeneca,Privado,0,0,,2
14DEC2021:00:00:00,81 a 90,F,AstraZeneca,Público,5,6,,549
14DEC2021:00:00:00,81 a 90,F,Sinopharm,Público,8,1,,0
14DEC2021:00:00:00,81 a 90,F,Sputnik,Público,0,3,,0
14DEC2021:00:00:00,81 a 90,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,159
14DEC2021:00:00:00,81 a 90,M,AstraZeneca,Privado,0,0,,3
14DEC2021:00:00:00,81 a 90,M,AstraZeneca,Público,5,2,,231
14DEC2021:00:00:00,81 a 90,M,Sinopharm,Público,1,0,,0
14DEC2021:00:00:00,81 a 90,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,91
14DEC2021:00:00:00,91 o mas,F,AstraZeneca,Público,2,1,,222
14DEC2021:00:00:00,91 o mas,F,Sinopharm,Público,3,1,,1
14DEC2021:00:00:00,91 o mas,F,Sputnik,Público,0,1,,0
14DEC2021:00:00:00,91 o mas,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,38
14DEC2021:00:00:00,91 o mas,M,AstraZeneca,Público,2,0,,52
14DEC2021:00:00:00,91 o mas,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,22
14SEP2021:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,5,1,,0
04OCT2021:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,9,0,,0
10NOV2021:00:00:00,71 a 80,F,Sputnik,Privado,0,0,,1
08DEC2021:00:00:00,91 o mas,F,Sputnik,Público,0,1,,0
10DEC2021:00:00:00,30 o menos,M,AstraZeneca,Privado,0,0,,1
10DEC2021:00:00:00,81 a 90,F,AstraZeneca,Privado,0,0,,1
10DEC2021:00:00:00,81 a 90,M,Sputnik,Público,0,0,,1
15DEC2021:00:00:00,30 o menos,F,AstraZeneca,Público,51,125,,88
15DEC2021:00:00:00,30 o menos,F,Sinopharm,Público,457,1116,,0
15DEC2021:00:00:00,30 o menos,F,Sputnik,Público,10,127,,0
15DEC2021:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,129,356,,1099
15DEC2021:00:00:00,30 o menos,M,AstraZeneca,Público,69,109,,63
15DEC2021:00:00:00,30 o menos,M,Sinopharm,Público,483,1093,,0
15DEC2021:00:00:00,30 o menos,M,Sputnik,Público,10,161,,0
15DEC2021:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,139,344,,651
15DEC2021:00:00:00,31 a 40,F,AstraZeneca,Público,34,90,,458
15DEC2021:00:00:00,31 a 40,F,Sinopharm,Público,18,25,,1
15DEC2021:00:00:00,31 a 40,F,Sputnik,Público,5,80,,0
27SEP2021:00:00:00,61 a 70,F,Sputnik,Público,4,5,,0
27SEP2021:00:00:00,61 a 70,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,2,0,,0
27SEP2021:00:00:00,61 a 70,M,AstraZeneca,Público,2,143,,0
27SEP2021:00:00:00,61 a 70,M,Sinopharm,Público,20,5,,0
27SEP2021:00:00:00,61 a 70,M,Sputnik,Público,8,7,,1
27SEP2021:00:00:00,61 a 70,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,4,0,,0
27SEP2021:00:00:00,71 a 80,F,AstraZeneca,Público,3,48,,0
27SEP2021:00:00:00,71 a 80,F,Sinopharm,Público,31,2,,0
27SEP2021:00:00:00,71 a 80,F,Sputnik,Público,1,0,,0
27SEP2021:00:00:00,71 a 80,M,AstraZeneca,Público,1,33,,0
27SEP2021:00:00:00,71 a 80,M,Sinopharm,Público,6,1,,0
